N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
1, 0, 1, n, 8071.323, 0.002, 0.0, 0.0, 0
0, 1, 1, H, 7288.969, 0.001, 0.0, 0.0, 0
1, 1, 2, H, 13135.720, 0.001, 2224.573, 0.002, 0
2, 1, 3, H, 14949.794, 0.002, 8481.821, 0.004, 0
1, 2, 3, He, 14931.203, 0.002, 7718.058, 0.003, 0
3, 1, 4, H, 26001.696, 105.851, 5501.242, 105.851, 0
2, 2, 4, He, 2424.911, 0.001, 28295.673, 0.005, 0
1, 3, 4, Li, 25320.172, 212.132, 4618.058, 212.132, 0
4, 1, 5, H, 38492.440, 700.000, 1081.821, 700.000, 0
3, 2, 5, He, 11386.234, 50.000, 27405.674, 50.000, 0
2, 3, 5, Li, 11678.880, 50.000, 26330.674, 50.000, 0
5, 1, 6, H, 41863.763, 264.906, 5781.821, 264.906, 0
4, 2, 6, He, 17594.139, 1.014, 29269.092, 1.014, 0
3, 3, 6, Li, 14086.335, 0.474, 31994.542, 0.474, 0
2, 4, 6, Be, 18374.488, 5.468, 26924.035, 5.468, 0
5, 2, 7, He, 26110.287, 30.004, 28824.267, 30.004, 0
4, 3, 7, Li, 14907.696, 0.472, 39244.504, 0.472, 0
3, 4, 7, Be, 15769.510, 0.472, 37600.336, 0.472, 0
2, 5, 7, B, 27867.929, 70.711, 24719.563, 70.711, 0
6, 2, 8, He, 31597.954, 7.077, 31407.923, 7.077, 0
5, 3, 8, Li, 20945.221, 0.559, 41278.302, 0.559, 0
4, 4, 8, Be, 4941.663, 0.035, 56499.506, 0.037, 0
3, 5, 8, B, 22921.015, 1.107, 37737.800, 1.107, 0
2, 6, 8, C, 35094.056, 23.068, 24782.405, 23.068, 0
7, 2, 9, He, 40818.467, 62.471, 30258.733, 62.471, 0
6, 3, 9, Li, 24953.964, 1.944, 45340.883, 1.944, 0
5, 4, 9, Be, 11347.690, 0.378, 58164.803, 0.378, 0
4, 5, 9, B, 12415.806, 0.975, 56314.332, 0.975, 0
3, 6, 9, C, 28913.964, 2.108, 39033.821, 2.108, 0
7, 3, 10, Li, 33444.601, 50.001, 44921.569, 50.001, 0
6, 4, 10, Be, 12606.683, 0.382, 64977.133, 0.382, 0
5, 5, 10, B, 12050.826, 0.325, 64750.635, 0.326, 0
4, 6, 10, C, 15698.633, 0.338, 60320.475, 0.338, 0
3, 7, 10, N, 39699, 400, 35538, 400, 1
8, 3, 11, Li, 40788.137, 42.819, 45649.356, 42.819, 0
7, 4, 11, Be, 20174.076, 6.355, 65481.062, 6.355, 0
6, 5, 11, B, 8668.030, 0.377, 76204.755, 0.377, 0
5, 6, 11, C, 10650.155, 0.898, 73440.275, 0.898, 0
4, 7, 11, N, 24960.522, 180.000, 58347.555, 180.000, 0
8, 4, 12, Be, 25076.508, 15.005, 68649.954, 15.005, 0
7, 5, 12, B, 13368.903, 1.400, 79575.204, 1.400, 0
6, 6, 12, C, 0.0, 0.0, 92161.754, 0.014, 0
5, 7, 12, N, 17338.094, 1.000, 74041.306, 1.000, 0
4, 8, 12, O, 32063.348, 44.567, 58533.697, 44.567, 0
9, 4, 13, Be, 35158.445, 50.000, 66639.339, 50.000, 0
8, 5, 13, B, 16562.255, 1.069, 84453.176, 1.069, 0
7, 6, 13, C, 3125.011, 0.005, 97108.065, 0.017, 0
6, 7, 13, N, 5345.456, 0.270, 94105.267, 0.270, 0
5, 8, 13, O, 23110.735, 9.526, 75557.634, 9.526, 0
10, 4, 14, Be, 39882.396, 108.061, 69986.712, 108.062, 0
9, 5, 14, B, 23663.732, 21.213, 85423.022, 21.213, 0
8, 6, 14, C, 3019.894, 0.004, 105284.506, 0.019, 0
7, 7, 14, N, 2863.419, 0.002, 104658.627, 0.017, 0
6, 8, 14, O, 8006.457, 0.075, 98733.235, 0.076, 0
5, 9, 14, F, 33608, 401, 72349, 401, 1
10, 5, 15, B, 28966.930, 22.375, 88191.147, 22.375, 0
9, 6, 15, C, 9873.145, 0.800, 106502.578, 0.800, 0
8, 7, 15, N, 101.508, 0.011, 115491.861, 0.022, 0
7, 8, 15, O, 2855.457, 0.503, 111955.558, 0.503, 0
6, 9, 15, F, 16777.002, 133.793, 97251.659, 133.793, 0
5, 10, 15, Ne, 41386, 503, 71860, 503, 1
11, 5, 16, B, 37139, 401, 88091, 401, 1
10, 6, 16, C, 13694.119, 3.578, 110752.927, 3.578, 0
9, 7, 16, N, 5682.026, 2.306, 117982.666, 2.307, 0
8, 8, 16, O, -4736.998, 0.002, 127619.336, 0.019, 0
7, 9, 16, F, 10680.257, 8.321, 111419.727, 8.321, 0
6, 10, 16, Ne, 23988.741, 19.840, 97328.889, 19.840, 0
12, 5, 17, B, 43716.310, 136.069, 89584.413, 136.069, 0
11, 6, 17, C, 21036.584, 17.383, 111481.785, 17.383, 0
10, 7, 17, N, 7870.813, 15.021, 123865.202, 15.021, 0
9, 8, 17, O, -809.002, 0.208, 131762.663, 0.208, 0
8, 9, 17, F, 1951.701, 0.248, 128219.606, 0.249, 0
7, 10, 17, Ne, 16485.174, 50.000, 112903.780, 50.000, 0
6, 11, 17, Na, 35173, 401, 93433, 401, 1
13, 5, 18, B, 52322, 801, 89050, 801, 1
12, 6, 18, C, 24924.030, 30.010, 115665.662, 30.010, 0
11, 7, 18, N, 13117.130, 20.016, 126690.208, 20.016, 0
10, 8, 18, O, -782.070, 0.793, 139807.054, 0.793, 0
9, 9, 18, F, 873.429, 0.593, 137369.202, 0.593, 0
8, 10, 18, Ne, 5319.100, 4.660, 132141.176, 4.661, 0
7, 11, 18, Na, 25318, 401, 111360, 401, 1
14, 5, 19, B, 59364, 401, 90079, 401, 1
13, 6, 19, C, 32833.383, 107.707, 115827.632, 107.707, 0
12, 7, 19, N, 15860.443, 16.423, 132018.218, 16.423, 0
11, 8, 19, O, 3332.161, 2.946, 143764.147, 2.946, 0
10, 9, 19, F, -1487.405, 0.070, 147801.358, 0.074, 0
9, 10, 19, Ne, 1750.953, 0.570, 143780.647, 0.571, 0
8, 11, 19, Na, 12928.600, 12.002, 131820.645, 12.002, 0
7, 12, 19, Mg, 31950, 298, 112017, 298, 1
14, 6, 20, C, 37560.063, 200.849, 119172.275, 200.849, 0
13, 7, 20, N, 21766.492, 52.596, 134183.492, 52.596, 0
12, 8, 20, O, 3796.903, 1.188, 151370.727, 1.188, 0
11, 9, 20, F, -17.396, 0.084, 154402.673, 0.087, 0
10, 10, 20, Ne, -7041.929, 0.003, 160644.852, 0.024, 0
9, 11, 20, Na, 6844.859, 6.662, 145975.709, 6.662, 0
8, 12, 20, Mg, 17570.508, 27.001, 134467.706, 27.001, 0
15, 6, 21, C, 45960, 503, 118844, 503, 1
14, 7, 21, N, 25231.909, 89.365, 138789.399, 89.365, 0
13, 8, 21, O, 8061.730, 12.026, 155177.224, 12.026, 0
12, 9, 21, F, -47.580, 1.801, 162504.180, 1.802, 0
11, 10, 21, Ne, -5731.720, 0.040, 167405.966, 0.047, 0
10, 11, 21, Na, -2184.260, 0.700, 163076.152, 0.700, 0
9, 12, 21, Mg, 10911.659, 16.416, 149197.879, 16.416, 0
8, 13, 21, Al, 26119, 298, 133208, 298, 1
16, 6, 22, C, 52583, 904, 120292, 904, 1
15, 7, 22, N, 32080.890, 195.905, 140011.741, 195.905, 0
14, 8, 22, O, 9284.340, 56.927, 162025.937, 56.927, 0
13, 9, 22, F, 2793.774, 12.401, 167734.149, 12.401, 0
12, 10, 22, Ne, -8024.354, 0.235, 177769.923, 0.236, 0
11, 11, 22, Na, -5182.243, 0.449, 174145.458, 0.450, 0
10, 12, 22, Mg, -396.788, 1.363, 168577.649, 1.363, 0
9, 13, 22, Al, 18183, 93, 149216, 93, 1
8, 14, 22, Si, 32164, 200, 134452, 200, 1
16, 7, 23, N, 37735, 708, 142429, 708, 1
15, 8, 23, O, 14616.373, 102.174, 164765.227, 102.174, 0
14, 9, 23, F, 3329.509, 79.541, 175269.737, 79.541, 0
13, 10, 23, Ne, -5153.651, 0.264, 182970.543, 0.265, 0
12, 11, 23, Na, -9529.501, 0.244, 186564.040, 0.246, 0
11, 12, 23, Mg, -5472.686, 1.260, 181724.871, 1.260, 0
10, 13, 23, Al, 6767.174, 25.001, 168702.657, 25.001, 0
9, 14, 23, Si, 23772, 196, 150916, 196, 1
17, 7, 24, N, 47040, 503, 141195, 503, 1
16, 8, 24, O, 18974.457, 308.471, 168478.466, 308.471, 0
15, 9, 24, F, 7544.514, 65.114, 179126.055, 65.114, 0
14, 10, 24, Ne, -5947.529, 10.003, 191835.744, 10.003, 0
13, 11, 24, Na, -8417.617, 0.249, 193523.478, 0.251, 0
12, 12, 24, Mg, -13933.403, 0.241, 198256.910, 0.242, 0
11, 13, 24, Al, -55.063, 3.941, 183596.216, 3.941, 0
10, 14, 24, Si, 10754.737, 19.474, 172004.062, 19.474, 0
9, 15, 24, P, 31997, 503, 149980, 503, 1
17, 8, 25, O, 27144, 373, 168381, 373, 1
16, 9, 25, F, 11266.384, 76.705, 183475.509, 76.705, 0
15, 10, 25, Ne, -2058.734, 44.722, 196018.272, 44.722, 0
14, 11, 25, Na, -9357.475, 1.223, 202534.659, 1.223, 0
13, 12, 25, Mg, -13192.748, 0.243, 205587.578, 0.245, 0
12, 13, 25, Al, -8915.764, 0.708, 200528.241, 0.708, 0
11, 14, 25, Si, 3825.274, 10.002, 187004.849, 10.002, 0
10, 15, 25, P, 18872, 196, 171176, 196, 1
18, 8, 26, O, 35164, 428, 168432, 428, 1
17, 9, 26, F, 18288.165, 123.965, 184525.051, 123.965, 0
16, 10, 26, Ne, 429.844, 54.667, 201601.017, 54.667, 0
15, 11, 26, Na, -6902.482, 14.369, 208150.990, 14.369, 0
14, 12, 26, Mg, -16214.514, 0.246, 216680.668, 0.248, 0
13, 13, 26, Al, -12210.324, 0.250, 211894.124, 0.251, 0
12, 14, 26, Si, -7144.654, 3.007, 206046.100, 3.007, 0
11, 15, 26, P, 10973, 196, 187146, 196, 1
10, 16, 26, S, 25970, 298, 171367, 298, 1
18, 9, 27, F, 25050.028, 418.168, 185834.511, 418.168, 0
17, 10, 27, Ne, 7093.512, 91.303, 203008.672, 91.303, 0
16, 11, 27, Na, -5580.894, 38.180, 214900.724, 38.180, 0
15, 12, 27, Mg, -14586.541, 0.249, 223124.018, 0.251, 0
14, 13, 27, Al, -17196.861, 0.222, 224951.984, 0.224, 0
13, 14, 27, Si, -12385.027, 0.246, 219357.796, 0.248, 0
12, 15, 27, P, -752.940, 35.000, 206943.354, 35.000, 0
11, 16, 27, S, 17507, 203, 187901, 203, 1
19, 9, 28, F, 33226, 512, 185729, 512, 1
18, 10, 28, Ne, 11278.595, 112.404, 206894.913, 112.404, 0
17, 11, 28, Na, -1033.559, 75.743, 218424.712, 75.743, 0
16, 12, 28, Mg, -15018.784, 2.013, 231627.584, 2.013, 0
15, 13, 28, Al, -16850.584, 0.229, 232677.030, 0.232, 0
14, 14, 28, Si, -21492.829, 0.202, 236536.921, 0.205, 0
13, 15, 28, P, -7161.054, 3.755, 221422.792, 3.755, 0
12, 16, 28, S, 4073.071, 160.000, 209406.313, 160.000, 0
11, 17, 28, Cl, 26557, 503, 186140, 503, 1
20, 9, 29, F, 40296, 578, 186731, 578, 1
19, 10, 29, Ne, 18020.589, 301.522, 208224.242, 301.522, 0
18, 11, 29, Na, 2618.768, 88.944, 222843.709, 88.944, 0
17, 12, 29, Mg, -10661.225, 28.579, 235341.348, 28.579, 0
16, 13, 29, Al, -18215.536, 1.220, 242113.305, 1.221, 0
15, 14, 29, Si, -21895.061, 0.204, 245010.476, 0.207, 0
14, 15, 29, P, -16951.943, 0.751, 239285.004, 0.752, 0
13, 16, 29, S, -3158.840, 50.000, 224709.547, 50.000, 0
12, 17, 29, Cl, 13143, 196, 207625, 196, 1
20, 10, 30, Ne, 22236.621, 823.441, 212079.532, 823.441, 0
19, 11, 30, Na, 8594.434, 93.355, 224939.366, 93.355, 0
18, 12, 30, Mg, -8882.232, 66.860, 241633.678, 66.860, 0
17, 13, 30, Al, -15872.409, 14.046, 247841.501, 14.047, 0
16, 14, 30, Si, -24432.917, 0.206, 255619.655, 0.210, 0
15, 15, 30, P, -20200.592, 0.449, 250604.976, 0.450, 0
14, 16, 30, S, -14062.768, 3.003, 243684.798, 3.003, 0
13, 17, 30, Cl, 4443, 196, 224396, 196, 1
12, 18, 30, Ar, 20083, 298, 207974, 298, 1
21, 10, 31, Ne, 30842, 904, 211546, 904, 1
20, 11, 31, Na, 12663.760, 164.595, 228941.363, 164.595, 0
19, 12, 31, Mg, -3215.089, 75.711, 244037.858, 75.711, 0
18, 13, 31, Al, -14954.217, 20.344, 254994.632, 20.344, 0
17, 14, 31, Si, -22948.994, 0.212, 262207.056, 0.216, 0
16, 15, 31, P, -24441.014, 0.251, 262916.721, 0.254, 0
15, 16, 31, S, -19044.894, 1.506, 256738.247, 1.507, 0
14, 17, 31, Cl, -7064.458, 50.001, 243975.457, 50.001, 0
13, 18, 31, Ar, 11296, 206, 224833, 206, 1
22, 10, 32, Ne, 37176, 876, 213283, 876, 1
21, 11, 32, Na, 18303.661, 481.464, 231372.785, 481.464, 0
20, 12, 32, Mg, -795.599, 95.708, 249689.691, 95.708, 0
19, 13, 32, Al, -11062.068, 86.813, 259173.807, 86.813, 0
18, 14, 32, Si, -24080.896, 2.174, 271410.280, 2.174, 0
17, 15, 32, P, -24305.341, 0.254, 270852.372, 0.257, 0
16, 16, 32, S, -26015.943, 0.138, 271780.619, 0.144, 0
15, 17, 32, Cl, -13330.656, 6.783, 258312.978, 6.783, 0
14, 18, 32, Ar, -2179.043, 50.000, 246379.011, 50.000, 0
13, 19, 32, K, 20418, 503, 222999, 503, 1
22, 11, 33, Na, 25509.891, 1491.322, 232237.878, 1491.322, 0
21, 12, 33, Mg, 5204.233, 145.915, 251761.182, 145.915, 0
20, 13, 33, Al, -8504.923, 65.451, 264687.985, 65.452, 0
19, 14, 33, Si, -20492.384, 15.791, 275893.092, 15.791, 0
18, 15, 33, P, -26337.689, 1.098, 280956.042, 1.099, 0
17, 16, 33, S, -26586.197, 0.135, 280422.196, 0.142, 0
16, 17, 33, Cl, -21003.474, 0.519, 274057.119, 0.520, 0
15, 18, 33, Ar, -9381.358, 30.001, 261652.650, 30.001, 0
14, 19, 33, K, 6763, 196, 244726, 196, 1
23, 11, 34, Na, 32509, 1053, 233310, 1053, 1
22, 12, 34, Mg, 8450.922, 262.661, 256585.817, 262.661, 0
21, 13, 34, Al, -2862.243, 90.268, 267116.627, 90.268, 0
20, 14, 34, Si, -19956.566, 14.118, 283428.596, 14.118, 0
19, 15, 34, P, -24557.553, 5.006, 287247.229, 5.006, 0
18, 16, 34, S, -29931.810, 0.127, 291839.133, 0.135, 0
17, 17, 34, Cl, -24439.610, 0.205, 285564.579, 0.210, 0
16, 18, 34, Ar, -18378.286, 3.011, 278720.901, 3.011, 0
15, 19, 34, K, -1481, 298, 261041, 298, 1
14, 20, 34, Ca, 13153, 298, 245625, 298, 1
24, 11, 35, Na, 41153, 1546, 232737, 1546, 1
23, 12, 35, Mg, 17390.059, 1603.101, 255718.003, 1603.101, 0
22, 13, 35, Al, -58.079, 140.929, 272383.786, 140.929, 0
21, 14, 35, Si, -14359.766, 38.412, 285903.119, 38.412, 0
20, 15, 35, P, -24857.617, 1.872, 295618.617, 1.872, 0
19, 16, 35, S, -28846.331, 0.123, 298824.977, 0.131, 0
18, 17, 35, Cl, -29013.514, 0.039, 298209.805, 0.059, 0
17, 18, 35, Ar, -23048.209, 0.770, 291462.147, 0.771, 0
16, 19, 35, K, -11167.108, 20.002, 278798.692, 20.002, 0
15, 20, 35, Ca, 4439, 69, 262411, 69, 1
24, 12, 36, Mg, 20912, 904, 260267, 904, 1
23, 13, 36, Al, 5916.384, 270.117, 274480.647, 270.117, 0
22, 14, 36, Si, -12400.639, 103.104, 292015.316, 103.104, 0
21, 15, 36, P, -20250.844, 13.114, 299083.167, 13.115, 0
20, 16, 36, S, -30663.962, 0.235, 308713.931, 0.240, 0
19, 17, 36, Cl, -29521.887, 0.077, 306789.502, 0.089, 0
18, 18, 36, Ar, -30230.461, 0.255, 306715.722, 0.259, 0
17, 19, 36, K, -17425.100, 7.785, 293128.007, 7.785, 0
16, 20, 36, Ca, -6439.200, 40.001, 281359.753, 40.001, 0
15, 21, 36, Sc, 13898, 503, 260240, 503, 1
24, 13, 37, Al, 9603.702, 539.335, 278864.652, 539.335, 0
23, 14, 37, Si, -6524.192, 125.381, 294210.192, 125.381, 0
22, 15, 37, P, -18994.712, 37.948, 305898.358, 37.948, 0
21, 16, 37, S, -26896.222, 0.251, 313017.514, 0.256, 0
20, 17, 37, Cl, -31761.523, 0.048, 317100.461, 0.068, 0
19, 18, 37, Ar, -30948.042, 0.305, 315504.626, 0.309, 0
18, 19, 37, K, -24799.262, 0.271, 308573.492, 0.274, 0
17, 20, 37, Ca, -13160.608, 22.363, 296152.484, 22.363, 0
16, 21, 37, Sc, 2841, 298, 279368, 298, 1
25, 13, 38, Al, 15742, 559, 280797, 559, 1
24, 14, 38, Si, -3744.605, 270.133, 299501.928, 270.133, 0
23, 15, 38, P, -14466.100, 139.724, 309441.069, 139.724, 0
22, 16, 38, S, -26861.080, 7.172, 321053.695, 7.172, 0
21, 17, 38, Cl, -29797.980, 0.111, 323208.241, 0.122, 0
20, 18, 38, Ar, -34714.762, 0.492, 327342.669, 0.494, 0
19, 19, 38, K, -28801.684, 0.725, 320647.237, 0.727, 0
18, 20, 38, Ca, -22059.045, 4.561, 313122.245, 4.561, 0
17, 21, 38, Sc, -4937, 298, 295218, 298, 1
16, 22, 38, Ti, 9101, 252, 280398, 252, 1
25, 14, 39, Si, 2142, 401, 301686, 401, 1
24, 15, 39, P, -12649.687, 149.039, 315695.979, 149.039, 0
23, 16, 39, S, -23161.338, 50.000, 325425.277, 50.000, 0
22, 17, 39, Cl, -29799.785, 1.768, 331281.370, 1.769, 0
21, 18, 39, Ar, -33241.837, 5.008, 333941.068, 5.008, 0
20, 19, 39, K, -33806.837, 0.280, 333723.714, 0.285, 0
19, 20, 39, Ca, -27276.257, 1.788, 326410.779, 1.788, 0
18, 21, 39, Sc, -14168.015, 24.002, 312520.183, 24.002, 0
17, 22, 39, Ti, 1232, 103, 296338, 103, 1
26, 14, 40, Si, 5403, 503, 306497, 503, 1
25, 15, 40, P, -8336.870, 195.614, 319454.485, 195.614, 0
24, 16, 40, S, -22849.544, 232.873, 333184.806, 232.873, 0
23, 17, 40, Cl, -27557.728, 32.066, 337110.636, 32.066, 0
22, 18, 40, Ar, -35039.889, 0.005, 343810.443, 0.052, 0
21, 19, 40, K, -33535.017, 0.271, 341523.216, 0.276, 0
20, 20, 40, Ca, -34846.111, 0.293, 342051.956, 0.297, 0
19, 21, 40, Sc, -20526.387, 4.106, 326949.878, 4.107, 0
18, 22, 40, Ti, -8850.211, 160.000, 314491.349, 160.000, 0
17, 23, 40, V, 10330, 503, 294529, 503, 1
27, 14, 41, Si, 11830, 596, 308141, 596, 1
26, 15, 41, P, -4843.768, 465.747, 324032.706, 465.747, 0
25, 16, 41, S, -18601.932, 214.244, 337008.517, 214.244, 0
24, 17, 41, Cl, -27339.148, 64.786, 344963.378, 64.786, 0
23, 18, 41, Ar, -33067.261, 0.653, 349909.137, 0.655, 0
22, 19, 41, K, -35558.873, 0.261, 351618.395, 0.266, 0
21, 20, 41, Ca, -35137.488, 0.374, 350414.657, 0.377, 0
20, 21, 41, Sc, -28642.207, 0.305, 343137.022, 0.309, 0
19, 22, 41, Ti, -15713, 35, 329426, 35, 1
18, 23, 41, V, -242, 252, 313172, 252, 1
27, 15, 42, P, 84, 503, 327176, 503, 1
26, 16, 42, S, -17241.951, 326.023, 343719.859, 326.023, 0
25, 17, 42, Cl, -24987.328, 109.201, 350682.882, 109.201, 0
24, 18, 42, Ar, -34422.064, 40.000, 359335.264, 40.000, 0
23, 19, 42, K, -35021.320, 0.301, 359152.165, 0.306, 0
22, 20, 42, Ca, -38546.768, 0.378, 361895.260, 0.382, 0
21, 21, 42, Sc, -32120.915, 0.393, 354687.053, 0.397, 0
20, 22, 42, Ti, -25120.880, 5.456, 346904.664, 5.456, 0
19, 23, 42, V, -8169, 196, 329171, 196, 1
18, 24, 42, Cr, 5990, 298, 314230, 298, 1
28, 15, 43, P, 3083, 503, 332248, 503, 1
27, 16, 43, S, -12482.018, 838.344, 347031.248, 838.344, 0
26, 17, 43, Cl, -24029.389, 161.753, 357796.266, 161.753, 0
25, 18, 43, Ar, -31977.614, 70.123, 364962.136, 70.123, 0
24, 19, 43, K, -36593.047, 8.957, 368795.215, 8.957, 0
23, 20, 43, Ca, -38408.447, 0.482, 369828.262, 0.485, 0
22, 21, 43, Sc, -36187.627, 1.895, 366825.088, 1.896, 0
21, 22, 43, Ti, -29320.315, 6.906, 359175.422, 6.906, 0
20, 23, 43, V, -18024, 233, 347097, 233, 1
19, 24, 43, Cr, -2136, 87, 330426, 87, 1
28, 16, 44, S, -10880, 596, 353500, 596, 1
27, 17, 44, Cl, -19991.058, 221.299, 361829.258, 221.299, 0
26, 18, 44, Ar, -32262.122, 20.425, 373317.968, 20.426, 0
25, 19, 44, K, -35810.228, 35.787, 376083.720, 35.787, 0
24, 20, 44, Ca, -41469.100, 0.851, 380960.238, 0.852, 0
23, 21, 44, Sc, -37815.816, 1.802, 376524.600, 1.803, 0
22, 22, 44, Ti, -37548.300, 0.759, 375474.730, 0.761, 0
21, 23, 44, V, -23846, 84, 360990, 84, 1
20, 24, 44, Cr, -13535, 130, 349896, 130, 1
19, 25, 44, Mn, 6399, 503, 329180, 503, 1
29, 16, 45, S, -4825, 801, 355517, 801, 1
28, 17, 45, Cl, -18909.325, 652.046, 368818.848, 652.046, 0
27, 18, 45, Ar, -29719.414, 60.143, 378846.583, 60.143, 0
26, 19, 45, K, -36608.078, 10.276, 384952.893, 10.276, 0
25, 20, 45, Ca, -40812.543, 0.896, 388375.004, 0.897, 0
24, 21, 45, Sc, -41069.365, 1.090, 387849.473, 1.091, 0
23, 22, 45, Ti, -39006.939, 1.202, 385004.692, 1.203, 0
22, 23, 45, V, -31873.711, 17.051, 377089.111, 17.052, 0
21, 24, 45, Cr, -19412, 102, 363845, 102, 1
20, 25, 45, Mn, -5114, 298, 348765, 298, 1
19, 26, 45, Fe, 13563, 401, 329306, 401, 1
29, 17, 46, Cl, -14792, 503, 372773, 503, 1
28, 18, 46, Ar, -29720.822, 40.897, 386919.314, 40.898, 0
27, 19, 46, K, -35419.016, 15.563, 391835.154, 15.563, 0
26, 20, 46, Ca, -43134.961, 2.365, 398768.746, 2.366, 0
25, 21, 46, Sc, -41758.664, 1.096, 396610.094, 1.097, 0
24, 22, 46, Ti, -44125.372, 1.116, 398194.448, 1.118, 0
23, 23, 46, V, -37073.963, 1.499, 390360.685, 1.500, 0
22, 24, 46, Cr, -29470.963, 20.056, 381975.331, 20.056, 0
21, 25, 46, Mn, -12370, 112, 364092, 112, 1
20, 26, 46, Fe, 755, 354, 350185, 354, 1
30, 17, 47, Cl, -11225, 801, 377277, 801, 1
29, 18, 47, Ar, -25908.431, 100.086, 391178.246, 100.086, 0
28, 19, 47, K, -35696.970, 7.997, 400184.431, 7.997, 0
27, 20, 47, Ca, -42339.745, 2.322, 406044.852, 2.323, 0
26, 21, 47, Sc, -44331.681, 2.095, 407254.434, 2.096, 0
25, 22, 47, Ti, -44931.782, 0.977, 407072.181, 0.979, 0
24, 23, 47, V, -42003.963, 1.119, 403362.008, 1.120, 0
23, 24, 47, Cr, -34552.477, 14.062, 395128.169, 14.063, 0
22, 25, 47, Mn, -22263, 158, 382056, 158, 1
21, 26, 47, Fe, -6623, 261, 365634, 261, 1
30, 18, 48, Ar, -23222, 298, 396563, 298, 1
29, 19, 48, K, -32124.561, 24.117, 404683.346, 24.117, 0
28, 20, 48, Ca, -44214.825, 4.147, 415991.255, 4.148, 0
27, 21, 48, Sc, -44492.880, 5.285, 415486.957, 5.286, 0
26, 22, 48, Ti, -48487.050, 0.977, 418698.773, 0.979, 0
25, 23, 48, V, -44474.709, 2.605, 413904.077, 2.605, 0
24, 24, 48, Cr, -42815.420, 7.404, 411462.434, 7.404, 0
23, 25, 48, Mn, -29286, 71, 397151, 71, 1
22, 26, 48, Fe, -18108, 102, 385191, 102, 1
21, 27, 48, Co, 1798, 401, 364502, 401, 1
30, 19, 49, K, -30320.129, 70.124, 410950.237, 70.124, 0
29, 20, 49, Ca, -41290.129, 4.164, 421137.883, 4.164, 0
28, 21, 49, Sc, -46552.348, 4.065, 425617.748, 4.065, 0
27, 22, 49, Ti, -48558.090, 0.978, 426841.136, 0.980, 0
26, 23, 49, V, -47956.229, 1.284, 425456.920, 1.285, 0
25, 24, 49, Cr, -45325.554, 2.568, 422043.892, 2.568, 0
24, 25, 49, Mn, -37610.679, 24.037, 413546.663, 24.037, 0
23, 26, 49, Fe, -24582, 158, 399736, 158, 1
22, 27, 49, Co, -9883, 261, 384254, 261, 1
31, 19, 50, K, -25352.708, 278.440, 414054.138, 278.440, 0
30, 20, 50, Ca, -39571.538, 9.297, 427490.615, 9.297, 0
29, 21, 50, Sc, -44537.591, 15.563, 431674.313, 15.563, 0
28, 22, 50, Ti, -51425.898, 0.979, 437780.267, 0.980, 0
27, 23, 50, V, -49217.653, 1.309, 434789.668, 1.311, 0
26, 24, 50, Cr, -50254.580, 1.324, 435044.241, 1.325, 0
25, 25, 50, Mn, -42621.627, 1.352, 426628.934, 1.354, 0
24, 26, 50, Fe, -34471.637, 60.015, 417696.590, 60.015, 0
23, 27, 50, Co, -17503, 168, 399945, 168, 1
22, 28, 50, Ni, -3791, 261, 385451, 261, 1
31, 20, 51, Ca, -35904.669, 87.616, 431895.069, 87.616, 0
30, 21, 51, Sc, -43218.883, 20.425, 438426.929, 20.426, 0
29, 22, 51, Ti, -49726.902, 1.337, 444152.593, 1.339, 0
28, 23, 51, V, -52197.611, 1.306, 445840.949, 1.308, 0
27, 24, 51, Cr, -51444.879, 1.313, 444305.863, 1.315, 0
26, 25, 51, Mn, -48237.079, 1.339, 440315.709, 1.341, 0
25, 26, 51, Fe, -40217.445, 15.059, 431513.721, 15.059, 0
24, 27, 51, Co, -27470, 149, 417984, 149, 1
23, 28, 51, Ni, -11439, 261, 401170, 261, 1
32, 20, 52, Ca, -32509.136, 465.747, 436570.859, 465.747, 0
31, 21, 52, Sc, -40455.933, 157.669, 443735.301, 157.669, 0
30, 22, 52, Ti, -49464.073, 7.138, 451961.088, 7.139, 0
29, 23, 52, V, -51437.527, 1.326, 453152.188, 1.328, 0
28, 24, 52, Cr, -55413.133, 1.425, 456345.440, 1.427, 0
27, 25, 52, Mn, -50701.276, 2.360, 450851.229, 2.360, 0
26, 26, 52, Fe, -48329.276, 10.275, 447696.875, 10.275, 0
25, 27, 52, Co, -34316, 65, 432901, 65, 1
24, 28, 52, Ni, -22654, 84, 420457, 84, 1
23, 29, 52, Cu, -2627, 261, 399647, 261, 1
33, 20, 53, Ca, -27898, 503, 440031, 503, 1
32, 21, 53, Sc, -38769.310, 177.474, 450120.002, 177.474, 0
31, 22, 53, Ti, -46824.943, 100.058, 457393.281, 100.058, 0
30, 23, 53, V, -51844.943, 3.405, 461630.927, 3.406, 0
29, 24, 53, Cr, -55280.975, 1.421, 464284.606, 1.423, 0
28, 25, 53, Mn, -54683.962, 1.456, 462905.239, 1.457, 0
27, 26, 53, Fe, -50941.412, 2.107, 458380.334, 2.108, 0
26, 27, 53, Co, -42639.395, 18.058, 449295.964, 18.058, 0
25, 28, 53, Ni, -29379, 158, 435254, 158, 1
24, 29, 53, Cu, -13460, 261, 418552, 261, 1
