N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
71, 42, 113, Mo, -54138, 596, 8260, 5, 1
70, 43, 113, Tc, -63724, 298, 8338, 3, 1
69, 44, 113, Ru, -72202.714, 69.997, 8405.649, 0.619, 0
68, 45, 113, Rh, -78682.714, 48.986, 8456.070, 0.434, 0
67, 46, 113, Pd, -83692.028, 35.792, 8493.477, 0.317, 0
66, 47, 113, Ag, -87032.672, 16.613, 8516.117, 0.147, 0
65, 48, 113, Cd, -89049.279, 2.673, 8527.040, 0.024, 0
64, 49, 113, In, -89369.620, 3.212, 8522.951, 0.028, 0
63, 50, 113, Sn, -88333.039, 4.017, 8506.854, 0.036, 0
62, 51, 113, Sb, -84419.744, 17.586, 8465.300, 0.156, 0
61, 52, 113, Te, -78347.030, 27.945, 8404.636, 0.247, 0
60, 53, 113, I, -71128.339, 53.435, 8333.830, 0.473, 0
59, 54, 113, Xe, -62092.297, 80.586, 8246.942, 0.713, 0
58, 55, 113, Cs, -51704.182, 104.129, 8148.088, 0.921, 0
72, 42, 114, Mo, -51307, 699, 8233, 6, 1
71, 43, 114, Tc, -59727, 596, 8300, 5, 1
70, 44, 114, Ru, -70532, 230, 8388, 2, 1
69, 45, 114, Rh, -75631.725, 112.711, 8425.932, 0.989, 0
68, 46, 114, Pd, -83496.665, 23.634, 8488.060, 0.207, 0
67, 47, 114, Ag, -84948.803, 24.824, 8493.936, 0.218, 0
66, 48, 114, Cd, -90020.941, 2.674, 8531.565, 0.023, 0
65, 49, 114, In, -88572.155, 3.205, 8511.994, 0.028, 0
64, 50, 114, Sn, -90560.901, 3.172, 8522.576, 0.028, 0
63, 51, 114, Sb, -84515.383, 27.945, 8462.683, 0.245, 0
62, 52, 114, Te, -81888.570, 27.945, 8432.778, 0.245, 0
61, 53, 114, I, -72796, 298, 8346, 3, 1
60, 54, 114, Xe, -67085.913, 11.178, 8289.205, 0.098, 0
59, 55, 114, Cs, -54539, 305, 8172, 3, 1
58, 56, 114, Ba, -45945.564, 139.200, 8090.038, 1.221, 0
73, 42, 115, Mo, -46305, 801, 8188, 7, 1
72, 43, 115, Tc, -57110, 699, 8275, 6, 1
71, 44, 115, Ru, -66428.402, 128.715, 8349.623, 1.119, 0
70, 45, 115, Rh, -74208.402, 81.040, 8410.472, 0.705, 0
69, 46, 115, Pd, -80403.000, 60.988, 8457.535, 0.530, 0
68, 47, 115, Ag, -84987.000, 34.922, 8490.593, 0.304, 0
67, 48, 115, Cd, -88090.485, 2.724, 8510.777, 0.024, 0
66, 49, 115, In, -89536.616, 4.463, 8516.549, 0.039, 0
65, 50, 115, Sn, -90035.978, 2.944, 8514.088, 0.026, 0
64, 51, 115, Sb, -87003.403, 16.025, 8480.915, 0.139, 0
63, 52, 115, Te, -82062.759, 27.945, 8431.150, 0.243, 0
62, 53, 115, I, -76337.797, 28.876, 8374.564, 0.251, 0
61, 54, 115, Xe, -68656.771, 12.109, 8300.970, 0.105, 0
60, 55, 115, Cs, -59699, 298, 8216, 3, 1
59, 56, 115, Ba, -49025, 596, 8117, 5, 1
73, 43, 116, Tc, -52751, 699, 8236, 6, 1
72, 44, 116, Ru, -64450, 699, 8330, 6, 1
71, 45, 116, Rh, -70735.792, 137.861, 8377.612, 1.188, 0
70, 46, 116, Pd, -79960.691, 55.568, 8450.393, 0.479, 0
69, 47, 116, Ag, -82567.691, 46.773, 8466.122, 0.403, 0
68, 48, 116, Cd, -88719.392, 3.150, 8512.410, 0.027, 0
67, 49, 116, In, -88250.019, 4.468, 8501.619, 0.039, 0
66, 50, 116, Sn, -91528.107, 2.943, 8523.134, 0.025, 0
65, 51, 116, Sb, -86821.176, 5.840, 8475.813, 0.050, 0
64, 52, 116, Te, -85268.962, 27.945, 8455.687, 0.241, 0
63, 53, 116, I, -77492.260, 96.592, 8381.902, 0.833, 0
62, 54, 116, Xe, -73046.747, 13.041, 8336.835, 0.112, 0
61, 55, 116, Cs, -62068, 101, 8235, 1, 1
60, 56, 116, Ba, -54604, 401, 8164, 3, 1
74, 43, 117, Tc, -49854, 699, 8210, 6, 1
73, 44, 117, Ru, -60007, 699, 8290, 6, 1
72, 45, 117, Rh, -68949, 503, 8360, 4, 1
71, 46, 117, Pd, -76530.301, 59.455, 8417.833, 0.508, 0
70, 47, 117, Ag, -82265.301, 50.109, 8460.163, 0.428, 0
69, 48, 117, Cd, -86425.301, 3.305, 8489.032, 0.028, 0
68, 49, 117, In, -88945.042, 5.668, 8503.882, 0.048, 0
67, 50, 117, Sn, -90399.950, 2.922, 8509.630, 0.025, 0
66, 51, 117, Sb, -88644.750, 9.413, 8487.942, 0.080, 0
65, 52, 117, Te, -85096.897, 13.412, 8450.931, 0.115, 0
64, 53, 117, I, -80434.508, 27.945, 8404.395, 0.239, 0
63, 54, 117, Xe, -74185.361, 10.378, 8344.297, 0.089, 0
62, 55, 117, Cs, -66442.814, 62.410, 8271.435, 0.533, 0
61, 56, 117, Ba, -57288, 300, 8186, 3, 1
60, 57, 117, La, -46512, 401, 8088, 3, 1
75, 43, 118, Tc, -45196, 904, 8169, 8, 1
74, 44, 118, Ru, -57920, 801, 8270, 7, 1
73, 45, 118, Rh, -65139, 503, 8325, 4, 1
72, 46, 118, Pd, -75465.639, 209.931, 8405.874, 1.779, 0
71, 47, 118, Ag, -79565.639, 63.806, 8433.990, 0.541, 0
70, 48, 118, Cd, -86708.557, 20.247, 8487.893, 0.172, 0
69, 49, 118, In, -87230.346, 8.250, 8485.685, 0.070, 0
68, 50, 118, Sn, -91656.060, 2.888, 8516.561, 0.024, 0
67, 51, 118, Sb, -87999.420, 4.146, 8478.942, 0.035, 0
66, 52, 118, Te, -87721.044, 14.770, 8469.953, 0.125, 0
65, 53, 118, I, -80971.048, 19.760, 8406.119, 0.167, 0
64, 54, 118, Xe, -78079.081, 10.378, 8374.981, 0.088, 0
63, 55, 118, Cs, -68409.391, 12.753, 8286.405, 0.108, 0
62, 56, 118, Ba, -62373, 196, 8229, 2, 1
61, 57, 118, La, -49621, 298, 8114, 3, 1
75, 44, 119, Ru, -53244, 699, 8229, 6, 1
74, 45, 119, Rh, -63239, 596, 8307, 5, 1
73, 46, 119, Pd, -71623, 298, 8371, 3, 1
72, 47, 119, Ag, -78557.492, 89.775, 8422.470, 0.754, 0
71, 48, 119, Cd, -83907.492, 80.371, 8460.854, 0.675, 0
70, 49, 119, In, -87704.492, 7.713, 8486.187, 0.065, 0
69, 50, 119, Sn, -90068.363, 2.873, 8499.477, 0.024, 0
68, 51, 119, Sb, -89477.443, 8.200, 8487.937, 0.069, 0
67, 52, 119, Te, -87184.443, 8.441, 8462.094, 0.071, 0
66, 53, 119, I, -83765.530, 27.945, 8426.789, 0.235, 0
65, 54, 119, Xe, -78794.437, 10.378, 8378.441, 0.087, 0
64, 55, 119, Cs, -72305.075, 13.940, 8317.334, 0.117, 0
63, 56, 119, Ba, -64590.110, 200.269, 8245.928, 1.683, 0
62, 57, 119, La, -54967, 401, 8158, 3, 1
61, 58, 119, Ce, -44004, 596, 8060, 5, 1
76, 44, 120, Ru, -50943, 801, 8209, 7, 1
75, 45, 120, Rh, -59234, 596, 8272, 5, 1
74, 46, 120, Pd, -70149.064, 123.908, 8355.993, 1.033, 0
73, 47, 120, Ag, -75649.064, 73.165, 8395.307, 0.610, 0
72, 48, 120, Cd, -83974.064, 18.793, 8458.162, 0.157, 0
71, 49, 120, In, -85735.073, 40.078, 8466.318, 0.334, 0
70, 50, 120, Sn, -91105.073, 2.504, 8504.548, 0.021, 0
69, 51, 120, Sb, -88424.465, 7.566, 8475.690, 0.063, 0
68, 52, 120, Te, -89404.587, 9.696, 8477.338, 0.081, 0
67, 53, 120, I, -83789.587, 17.861, 8424.027, 0.149, 0
66, 54, 120, Xe, -82172.448, 11.817, 8404.032, 0.098, 0
65, 55, 120, Cs, -73888.663, 9.970, 8328.480, 0.083, 0
64, 56, 120, Ba, -68888.663, 300.166, 8280.294, 2.501, 0
63, 57, 120, La, -57687, 503, 8180, 4, 1
62, 58, 120, Ce, -49705, 699, 8107, 6, 1
76, 45, 121, Rh, -57082, 904, 8252, 7, 1
75, 46, 121, Pd, -66257, 503, 8321, 4, 1
74, 47, 121, Ag, -74661.064, 146.810, 8384.464, 1.213, 0
73, 48, 121, Cd, -81061.064, 84.576, 8430.891, 0.699, 0
72, 49, 121, In, -85841.064, 27.444, 8463.929, 0.227, 0
71, 50, 121, Sn, -89204.076, 2.495, 8485.257, 0.021, 0
70, 51, 121, Sb, -89595.111, 2.198, 8482.023, 0.018, 0
69, 52, 121, Te, -88551.151, 25.930, 8466.930, 0.214, 0
68, 53, 121, I, -86287.260, 10.361, 8441.754, 0.086, 0
67, 54, 121, Xe, -82472.775, 11.111, 8403.764, 0.092, 0
66, 55, 121, Cs, -77100.495, 13.817, 8352.899, 0.114, 0
65, 56, 121, Ba, -70742.779, 141.851, 8293.890, 1.172, 0
64, 57, 121, La, -62401, 503, 8218, 4, 1
63, 58, 121, Ce, -52704, 503, 8132, 4, 1
62, 59, 121, Pr, -41579, 700, 8033, 6, 1
77, 45, 122, Rh, -52900, 699, 8216, 6, 1
76, 46, 122, Pd, -64692, 401, 8307, 3, 1
75, 47, 122, Ag, -71231, 205, 8354, 2, 1
74, 48, 122, Cd, -80730.320, 43.023, 8425.233, 0.353, 0
73, 49, 122, In, -83577.359, 50.074, 8442.156, 0.410, 0
72, 50, 122, Sn, -89945.950, 2.716, 8487.945, 0.022, 0
71, 51, 122, Sb, -88330.175, 2.197, 8468.288, 0.018, 0
70, 52, 122, Te, -90314.028, 1.490, 8478.137, 0.012, 0
69, 53, 122, I, -86080.028, 5.217, 8437.019, 0.043, 0
68, 54, 122, Xe, -85355.002, 11.111, 8424.664, 0.091, 0
67, 55, 122, Cs, -78139.833, 31.953, 8359.110, 0.262, 0
66, 56, 122, Ba, -74608.944, 27.945, 8323.756, 0.229, 0
65, 57, 122, La, -64543, 298, 8235, 2, 1
64, 58, 122, Ce, -57836, 401, 8173, 3, 1
63, 59, 122, Pr, -44889, 503, 8061, 4, 1
77, 46, 123, Pd, -60612, 596, 8272, 5, 1
76, 47, 123, Ag, -69955, 205, 8341, 2, 1
75, 48, 123, Cd, -77311.209, 40.876, 8394.558, 0.332, 0
74, 49, 123, In, -83426.209, 24.121, 8437.912, 0.196, 0
73, 50, 123, Sn, -87820.474, 2.706, 8467.278, 0.022, 0
72, 51, 123, Sb, -89224.113, 2.071, 8472.329, 0.017, 0
71, 52, 123, Te, -89171.894, 1.483, 8465.544, 0.012, 0
70, 53, 123, I, -87943.313, 3.734, 8449.195, 0.030, 0
69, 54, 123, Xe, -85248.552, 9.537, 8420.926, 0.078, 0
68, 55, 123, Cs, -81043.671, 12.109, 8380.379, 0.098, 0
67, 56, 123, Ba, -75654.978, 12.109, 8330.208, 0.098, 0
66, 57, 123, La, -68707, 196, 8267, 2, 1
65, 58, 123, Ce, -60175, 298, 8192, 2, 1
64, 59, 123, Pr, -50338, 596, 8105, 5, 1
78, 46, 124, Pd, -58796, 503, 8255, 4, 1
77, 47, 124, Ag, -66471, 196, 8311, 2, 1
76, 48, 124, Cd, -76710.752, 62.641, 8387.108, 0.505, 0
75, 49, 124, In, -80876.752, 49.020, 8414.396, 0.395, 0
74, 50, 124, Sn, -88236.752, 1.394, 8467.441, 0.011, 0
73, 51, 124, Sb, -87620.291, 2.070, 8456.161, 0.017, 0
72, 52, 124, Te, -90524.548, 1.475, 8473.273, 0.012, 0
71, 53, 124, I, -87364.961, 2.373, 8441.483, 0.019, 0
70, 54, 124, Xe, -87660.103, 1.827, 8437.554, 0.015, 0
69, 55, 124, Cs, -81731.335, 8.304, 8383.432, 0.067, 0
68, 56, 124, Ba, -79089.800, 12.497, 8355.820, 0.101, 0
67, 57, 124, La, -70258.610, 56.669, 8278.292, 0.457, 0
66, 58, 124, Ce, -64823, 298, 8228, 2, 1
65, 59, 124, Pr, -53132, 596, 8128, 5, 1
64, 60, 124, Nd, -44497, 596, 8052, 5, 1
78, 47, 125, Ag, -64804, 298, 8296, 2, 1
77, 48, 125, Cd, -73358.534, 68.893, 8357.764, 0.551, 0
76, 49, 125, In, -80480.534, 30.038, 8408.482, 0.240, 0
75, 50, 125, Sn, -85898.534, 1.501, 8445.567, 0.012, 0
74, 51, 125, Sb, -88255.501, 2.584, 8458.164, 0.021, 0
73, 52, 125, Te, -89022.201, 1.475, 8458.039, 0.012, 0
72, 53, 125, I, -88836.431, 1.477, 8450.294, 0.012, 0
71, 54, 125, Xe, -87192.064, 1.869, 8430.880, 0.015, 0
70, 55, 125, Cs, -84087.575, 7.744, 8399.785, 0.062, 0
69, 56, 125, Ba, -79667.970, 11.111, 8358.170, 0.089, 0
68, 57, 125, La, -73759.389, 25.946, 8304.642, 0.208, 0
67, 58, 125, Ce, -66658, 196, 8242, 2, 1
66, 59, 125, Pr, -57911, 401, 8165, 3, 1
65, 60, 125, Nd, -47618, 401, 8077, 3, 1
79, 47, 126, Ag, -61013, 298, 8264, 2, 1
78, 48, 126, Cd, -72327.416, 54.143, 8347.307, 0.430, 0
77, 49, 126, In, -77813.416, 40.441, 8384.638, 0.321, 0
76, 50, 126, Sn, -86020.416, 10.698, 8443.564, 0.085, 0
75, 51, 126, Sb, -86398.416, 31.850, 8440.355, 0.253, 0
74, 52, 126, Te, -90064.575, 1.477, 8463.242, 0.012, 0
73, 53, 126, I, -87910.536, 3.744, 8439.937, 0.030, 0
72, 54, 126, Xe, -89168.536, 6.246, 8443.712, 0.050, 0
71, 55, 126, Cs, -84344.940, 12.109, 8399.221, 0.096, 0
70, 56, 126, Ba, -82669.928, 12.497, 8379.718, 0.099, 0
69, 57, 126, La, -74973.468, 90.508, 8312.426, 0.718, 0
68, 58, 126, Ce, -70820.558, 27.945, 8273.257, 0.222, 0
67, 59, 126, Pr, -60258, 196, 8183, 2, 1
66, 60, 126, Nd, -52890, 401, 8119, 3, 1
65, 61, 126, Pm, -39570, 503, 8007, 4, 1
80, 47, 127, Ag, -58898, 298, 8246, 2, 1
79, 48, 127, Cd, -68517.100, 74.386, 8315.132, 0.586, 0
78, 49, 127, In, -76985.100, 39.552, 8375.649, 0.311, 0
77, 50, 127, Sn, -83499.100, 24.563, 8420.780, 0.193, 0
76, 51, 127, Sb, -86700.100, 5.228, 8439.824, 0.041, 0
75, 52, 127, Te, -88281.100, 1.528, 8446.113, 0.012, 0
74, 53, 127, I, -88983.125, 3.532, 8445.481, 0.028, 0
73, 54, 127, Xe, -88320.793, 4.013, 8434.105, 0.032, 0
72, 55, 127, Cs, -86240.020, 5.575, 8411.561, 0.044, 0
71, 56, 127, Ba, -82815.595, 11.488, 8378.437, 0.090, 0
70, 57, 127, La, -77895.769, 25.946, 8333.538, 0.204, 0
69, 58, 127, Ce, -71975.611, 57.753, 8280.762, 0.455, 0
68, 59, 127, Pr, -64431, 196, 8215, 2, 1
67, 60, 127, Nd, -55424, 401, 8138, 3, 1
66, 61, 127, Pm, -45056, 596, 8050, 5, 1
81, 47, 128, Ag, -54800, 298, 8212, 2, 1
80, 48, 128, Cd, -67288.998, 294.042, 8303.632, 2.297, 0
79, 49, 128, In, -74358.998, 48.589, 8352.755, 0.380, 0
78, 50, 128, Sn, -83334.598, 27.219, 8416.765, 0.213, 0
77, 51, 128, Sb, -84608.531, 25.061, 8420.605, 0.196, 0
76, 52, 128, Te, -88992.091, 1.750, 8448.740, 0.014, 0
75, 53, 128, I, -87737.939, 3.532, 8432.829, 0.028, 0
74, 54, 128, Xe, -89860.039, 1.428, 8443.296, 0.011, 0
73, 55, 128, Cs, -85931.378, 5.497, 8406.491, 0.043, 0
72, 56, 128, Ba, -85401.514, 10.095, 8396.240, 0.079, 0
71, 57, 128, La, -78631.901, 54.448, 8337.240, 0.425, 0
70, 58, 128, Ce, -75533.918, 27.945, 8306.925, 0.218, 0
69, 59, 128, Pr, -66330.757, 29.808, 8228.913, 0.233, 0
68, 60, 128, Nd, -60184, 196, 8175, 2, 1
67, 61, 128, Pm, -48046, 401, 8074, 3, 1
66, 62, 128, Sm, -39048, 503, 7997, 4, 1
82, 47, 129, Ag, -52452, 401, 8193, 3, 1
81, 48, 129, Cd, -63202, 298, 8270, 2, 1
80, 49, 129, In, -72938.793, 43.103, 8339.564, 0.334, 0
79, 50, 129, Sn, -80593.793, 28.876, 8392.840, 0.224, 0
78, 51, 129, Sb, -84627.681, 21.285, 8418.046, 0.165, 0
77, 52, 129, Te, -87003.181, 1.751, 8430.396, 0.014, 0
76, 53, 129, I, -88503.367, 3.163, 8435.960, 0.025, 0
75, 54, 129, Xe, -88697.386, 0.739, 8431.400, 0.006, 0
74, 55, 129, Cs, -87500.424, 4.603, 8416.056, 0.036, 0
73, 56, 129, Ba, -85064.555, 10.951, 8391.109, 0.085, 0
72, 57, 129, La, -81326.120, 20.920, 8356.064, 0.162, 0
71, 58, 129, Ce, -76287.496, 27.945, 8310.940, 0.217, 0
70, 59, 129, Pr, -69773.559, 29.808, 8254.380, 0.231, 0
69, 60, 129, Nd, -62235, 202, 8190, 2, 1
68, 61, 129, Pm, -52946, 401, 8112, 3, 1
67, 62, 129, Sm, -42253, 503, 8023, 4, 1
83, 47, 130, Ag, -46157, 334, 8144, 3, 1
82, 48, 130, Cd, -61569.949, 282.769, 8256.066, 2.175, 0
81, 49, 130, In, -69889.949, 39.474, 8314.048, 0.304, 0
80, 50, 130, Sn, -80138.949, 10.685, 8386.868, 0.082, 0
79, 51, 130, Sb, -82291.605, 17.089, 8397.409, 0.131, 0
78, 52, 130, Te, -87351.410, 1.926, 8430.312, 0.015, 0
77, 53, 130, I, -86932.379, 3.163, 8421.071, 0.024, 0
76, 54, 130, Xe, -89881.713, 0.750, 8437.740, 0.006, 0
75, 55, 130, Cs, -86900.424, 8.366, 8408.789, 0.064, 0
74, 56, 130, Ba, -87261.603, 2.790, 8405.549, 0.021, 0
73, 57, 130, La, -81628.008, 25.946, 8356.196, 0.200, 0
72, 58, 130, Ce, -79422.905, 27.945, 8333.216, 0.215, 0
71, 59, 130, Pr, -71175.457, 64.273, 8263.756, 0.494, 0
70, 60, 130, Nd, -66596.233, 27.945, 8222.513, 0.215, 0
69, 61, 130, Pm, -55470, 298, 8131, 2, 1
68, 62, 130, Sm, -47581, 401, 8064, 3, 1
67, 63, 130, Eu, -33936, 503, 7953, 4, 1
83, 48, 131, Cd, -55266, 298, 8207, 2, 1
82, 49, 131, In, -68137.141, 27.993, 8298.814, 0.214, 0
81, 50, 131, Sn, -77314.218, 21.178, 8362.896, 0.162, 0
80, 51, 131, Sb, -81987.983, 20.617, 8392.602, 0.157, 0
79, 52, 131, Te, -85209.473, 1.927, 8411.221, 0.015, 0
78, 53, 131, I, -87444.363, 1.135, 8422.309, 0.009, 0
77, 54, 131, Xe, -88415.211, 0.960, 8423.748, 0.007, 0
76, 55, 131, Cs, -88059.787, 5.017, 8415.063, 0.038, 0
75, 56, 131, Ba, -86683.790, 2.803, 8398.587, 0.021, 0
74, 57, 131, La, -83769.256, 27.945, 8370.367, 0.213, 0
73, 58, 131, Ce, -79715.394, 33.534, 8333.449, 0.256, 0
72, 59, 131, Pr, -74278.264, 52.164, 8285.972, 0.398, 0
71, 60, 131, Nd, -67768.984, 27.945, 8230.311, 0.213, 0
70, 61, 131, Pm, -59737, 196, 8163, 1, 1
69, 62, 131, Sm, -50198, 298, 8084, 2, 1
68, 63, 131, Eu, -39353, 401, 7995, 3, 1
84, 48, 132, Cd, -50720, 503, 8171, 4, 1
83, 49, 132, In, -62419.171, 61.532, 8253.773, 0.466, 0
82, 50, 132, Sn, -76554.171, 13.644, 8354.930, 0.103, 0
81, 51, 132, Sb, -79673.573, 14.373, 8372.634, 0.109, 0
80, 52, 132, Te, -85182.183, 6.924, 8408.440, 0.052, 0
79, 53, 132, I, -85699.888, 5.797, 8406.435, 0.044, 0
78, 54, 132, Xe, -89280.480, 0.972, 8427.633, 0.007, 0
77, 55, 132, Cs, -87155.926, 1.900, 8405.612, 0.014, 0
76, 56, 132, Ba, -88434.841, 1.057, 8409.373, 0.008, 0
75, 57, 132, La, -83740.245, 39.164, 8367.881, 0.297, 0
74, 58, 132, Ce, -82474.025, 20.574, 8352.362, 0.156, 0
73, 59, 132, Pr, -75213.484, 56.821, 8291.431, 0.430, 0
72, 60, 132, Nd, -71425.808, 24.205, 8256.810, 0.183, 0
71, 61, 132, Pm, -61711, 196, 8177, 1, 1
70, 62, 132, Sm, -55247, 298, 8122, 2, 1
69, 63, 132, Eu, -42504, 401, 8020, 3, 1
84, 49, 133, In, -57930, 298, 8219, 2, 1
83, 50, 133, Sn, -70952.598, 35.662, 8310.680, 0.268, 0
82, 51, 133, Sb, -78942.598, 25.431, 8364.873, 0.191, 0
81, 52, 133, Te, -82944.598, 24.449, 8389.081, 0.184, 0
80, 53, 133, I, -85886.598, 4.665, 8405.319, 0.035, 0
79, 54, 133, Xe, -87643.598, 2.400, 8412.647, 0.018, 0
78, 55, 133, Cs, -88070.958, 0.022, 8409.978, 0.000, 0
77, 56, 133, Ba, -87553.459, 0.995, 8400.205, 0.007, 0
76, 57, 133, La, -85494.383, 27.945, 8378.841, 0.210, 0
75, 58, 133, Ce, -82423.228, 16.354, 8349.867, 0.123, 0
74, 59, 133, Pr, -77937.607, 12.497, 8310.258, 0.094, 0
73, 60, 133, Nd, -72332.373, 46.575, 8262.231, 0.350, 0
72, 61, 133, Pm, -65407.646, 50.301, 8204.283, 0.378, 0
71, 62, 133, Sm, -57129, 196, 8136, 1, 1
70, 63, 133, Eu, -47283, 298, 8056, 2, 1
85, 49, 134, In, -52024, 401, 8173, 3, 1
84, 50, 134, Sn, -66795.791, 99.945, 8277.873, 0.746, 0
83, 51, 134, Sb, -74165.791, 43.463, 8327.034, 0.324, 0
82, 52, 134, Te, -82559.490, 10.663, 8383.836, 0.080, 0
81, 53, 134, I, -84072.490, 8.044, 8389.288, 0.060, 0
80, 54, 134, Xe, -88124.490, 0.840, 8413.689, 0.006, 0
79, 55, 134, Cs, -86891.181, 0.026, 8398.646, 0.000, 0
78, 56, 134, Ba, -88949.868, 0.399, 8408.171, 0.003, 0
77, 57, 134, La, -85218.650, 19.930, 8374.488, 0.149, 0
76, 58, 134, Ce, -84835.983, 20.387, 8365.794, 0.152, 0
75, 59, 134, Pr, -78514.011, 35.470, 8312.777, 0.265, 0
74, 60, 134, Nd, -75646.459, 11.817, 8285.538, 0.088, 0
73, 61, 134, Pm, -66738.751, 57.753, 8213.225, 0.431, 0
72, 62, 134, Sm, -61507, 196, 8168, 1, 1
71, 63, 134, Eu, -49826, 196, 8075, 1, 1
70, 64, 134, Gd, -41573, 401, 8008, 3, 1
86, 49, 135, In, -47199, 503, 8137, 4, 1
85, 50, 135, Sn, -60799, 401, 8232, 3, 1
84, 51, 135, Sb, -69707.636, 102.731, 8292.117, 0.761, 0
83, 52, 135, Te, -77827.636, 89.742, 8346.470, 0.665, 0
82, 53, 135, I, -83789.636, 7.320, 8384.838, 0.054, 0
81, 54, 135, Xe, -86417.033, 4.532, 8398.505, 0.034, 0
80, 55, 135, Cs, -87581.853, 1.000, 8401.338, 0.007, 0
79, 56, 135, Ba, -87850.512, 0.412, 8397.533, 0.003, 0
78, 57, 135, La, -86650.512, 10.008, 8382.849, 0.074, 0
77, 58, 135, Ce, -84624.930, 11.043, 8362.049, 0.082, 0
76, 59, 135, Pr, -80935.888, 11.817, 8328.928, 0.088, 0
75, 60, 135, Nd, -76213.758, 19.296, 8288.154, 0.143, 0
74, 61, 135, Pm, -69977.556, 58.684, 8236.165, 0.435, 0
73, 62, 135, Sm, -62857.216, 154.628, 8177.626, 1.145, 0
72, 63, 135, Eu, -54194, 298, 8108, 2, 1
71, 64, 135, Gd, -44181, 503, 8028, 4, 1
86, 50, 136, Sn, -56504, 503, 8199, 4, 1
85, 51, 136, Sb, -64879, 298, 8255, 2, 1
84, 52, 136, Te, -74425.210, 45.231, 8319.429, 0.333, 0
83, 53, 136, I, -79499.294, 49.698, 8350.986, 0.365, 0
82, 54, 136, Xe, -86425.137, 7.041, 8396.158, 0.052, 0
81, 55, 136, Cs, -86338.711, 1.902, 8389.770, 0.014, 0
80, 56, 136, Ba, -88886.935, 0.414, 8402.755, 0.003, 0
79, 57, 136, La, -86036.945, 52.914, 8376.046, 0.389, 0
78, 58, 136, Ce, -86468.332, 13.308, 8373.466, 0.098, 0
77, 59, 136, Pr, -81327.241, 12.258, 8329.911, 0.090, 0
76, 60, 136, Nd, -79199.314, 11.817, 8308.512, 0.087, 0
75, 61, 136, Pm, -71197.972, 78.062, 8243.926, 0.574, 0
74, 62, 136, Sm, -66810.917, 12.497, 8205.916, 0.092, 0
73, 63, 136, Eu, -56262, 196, 8123, 1, 1
72, 64, 136, Gd, -49052, 401, 8064, 3, 1
71, 65, 136, Tb, -35974, 596, 7962, 4, 1
87, 50, 137, Sn, -50310, 596, 8153, 4, 1
86, 51, 137, Sb, -60258, 401, 8220, 3, 1
85, 52, 137, Te, -69561.221, 122.466, 8282.114, 0.894, 0
84, 53, 137, I, -76502.820, 27.741, 8327.072, 0.202, 0
83, 54, 137, Xe, -82379.350, 7.042, 8364.256, 0.051, 0
82, 55, 137, Cs, -86545.599, 0.455, 8388.956, 0.003, 0
81, 56, 137, Ba, -87721.227, 0.421, 8391.827, 0.003, 0
80, 57, 137, La, -87100.653, 13.404, 8381.586, 0.098, 0
79, 58, 137, Ce, -85878.553, 13.308, 8366.955, 0.097, 0
78, 59, 137, Pr, -83177.333, 11.787, 8341.528, 0.086, 0
77, 60, 137, Nd, -79580.199, 11.482, 8309.561, 0.084, 0
76, 61, 137, Pm, -74072.875, 13.041, 8263.651, 0.095, 0
75, 62, 137, Sm, -68025.381, 42.391, 8213.798, 0.309, 0
74, 63, 137, Eu, -60016, 196, 8150, 1, 1
73, 64, 137, Gd, -51214, 401, 8080, 3, 1
72, 65, 137, Tb, -41004, 596, 7999, 4, 1
87, 51, 138, Sb, -55154, 298, 8182, 2, 1
86, 52, 138, Te, -65931, 205, 8254, 1, 1
85, 53, 138, I, -72330.890, 82.351, 8294.988, 0.597, 0
84, 54, 138, Xe, -80150.890, 43.378, 8345.985, 0.314, 0
83, 55, 138, Cs, -82887.407, 9.160, 8360.146, 0.066, 0
82, 56, 138, Ba, -88261.631, 0.423, 8393.420, 0.003, 0
81, 57, 138, La, -86524.681, 3.528, 8375.164, 0.026, 0
80, 58, 138, Ce, -87568.521, 10.156, 8377.059, 0.074, 0
79, 59, 138, Pr, -83131.521, 14.253, 8339.238, 0.103, 0
78, 60, 138, Nd, -82018.083, 11.817, 8325.500, 0.086, 0
77, 61, 138, Pm, -74940.294, 27.494, 8268.543, 0.199, 0
76, 62, 138, Sm, -71497.790, 11.817, 8237.928, 0.086, 0
75, 63, 138, Eu, -61749.669, 27.945, 8161.620, 0.202, 0
74, 64, 138, Gd, -55778, 196, 8113, 1, 1
73, 65, 138, Tb, -43631, 401, 8019, 3, 1
72, 66, 138, Dy, -34940, 596, 7950, 4, 1
88, 51, 139, Sb, -50319, 503, 8146, 4, 1
87, 52, 139, Te, -60799, 401, 8216, 3, 1
86, 53, 139, I, -68837.893, 31.074, 8268.249, 0.224, 0
85, 54, 139, Xe, -75643.893, 20.894, 8311.585, 0.150, 0
84, 55, 139, Cs, -80700.915, 3.152, 8342.338, 0.023, 0
83, 56, 139, Ba, -84913.745, 0.424, 8367.017, 0.003, 0
82, 57, 139, La, -87231.371, 2.415, 8378.063, 0.017, 0
81, 58, 139, Ce, -86952.496, 7.347, 8370.428, 0.053, 0
80, 59, 139, Pr, -84823.335, 7.916, 8349.482, 0.057, 0
