N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
50, 30, 80, Zn, -51648.619, 2.585, 8423.5, 4570, 0
49, 31, 80, Ga, -59223.675, 2.891, 8508.4, 5450, 0
48, 32, 80, Ge, -69535.314, 2.054, 8627.5, 7070, 0
47, 33, 80, As, -72214.601, 3.333, 8651.2, 8240, 0
46, 34, 80, Se, -77759.487, 0.947, 8710.8, 1420, 0
45, 35, 80, Br, -75889.025, 0.993, 8677.6, 5410, 0
44, 36, 80, Kr, -77893.455, 0.695, 8692.9, 3010, 0
43, 37, 80, Rb, -72175.476, 1.863, 8611.6, 7600, 0
42, 38, 80, Sr, -70311.467, 3.464, 8578.5, 9660, 0
41, 39, 80, Y, -61148.162, 6.242, 8454.2, 7590, 0
40, 40, 80, Zr, -54760, 300, 8365, 4, 0
39, 41, 80, Nb, -38420, 400, 8151, 5, 0
53, 28, 81, Ni, -16090, 700, 8000, 9, 0
52, 29, 81, Cu, -31910, 300, 8185, 4, 0
51, 30, 81, Zn, -46199.669, 5.030, 8351.9, 2620, 0
50, 31, 81, Ga, -57627.962, 3.264, 8483.3, 5760, 0
49, 32, 81, Ge, -66291.695, 2.055, 8580.6, 5870, 0
48, 33, 81, As, -72533.314, 2.644, 8648.0, 5710, 0
47, 34, 81, Se, -76389.019, 0.977, 8685.9, 9980, 0
46, 35, 81, Br, -77977.051, 0.978, 8695.9, 4650, 0
45, 36, 81, Kr, -77696.199, 1.074, 8682.8, 2060, 0
44, 37, 81, Rb, -75456.704, 4.904, 8645.5, 1390, 0
43, 38, 81, Sr, -71528.134, 3.128, 8587.3, 5450, 0
42, 39, 81, Y, -65712.919, 5.405, 8505.9, 0310, 0
41, 40, 81, Zr, -57524.418, 92.218, 8395.1, 5191, 0
40, 41, 81, Nb, -46360, 400, 8248, 5, 0
39, 42, 81, Mo, -31460, 500, 8054, 6, 0
54, 28, 82, Ni, -10720, 800, 7935, 10, 0
53, 29, 82, Cu, -25730, 400, 8108, 5, 0
52, 30, 82, Zn, -42313.960, 3.074, 8301.1, 1750, 0
51, 31, 82, Ga, -52930.725, 2.426, 8421.0, 4940, 0
50, 32, 82, Ge, -65415.075, 2.240, 8563.7, 5670, 0
49, 33, 82, As, -70105.427, 3.729, 8611.4, 1530, 0
48, 34, 82, Se, -77593.895, 0.466, 8693.1, 9730, 0
47, 35, 82, Br, -77498.677, 0.971, 8682.4, 9530, 0
46, 36, 82, Kr, -80591.79509, 0.0055, 18710.6, 7540, 0
45, 37, 82, Rb, -76187.813, 3.009, 8647.4, 2750, 0
44, 38, 82, Sr, -76010.062, 5.992, 8635.7, 1900, 0
43, 39, 82, Y, -68064.097, 5.499, 8529.2, 7620, 0
42, 40, 82, Zr, -63614.063, 1.584, 8465.4, 6660, 0
41, 41, 82, Nb, -51810, 300, 8312, 4, 0
40, 42, 82, Mo, -40370, 400, 8163, 5, 0
54, 29, 83, Cu, -20390, 500, 8044, 6, 0
53, 30, 83, Zn, -36290, 300, 8226, 4, 0
52, 31, 83, Ga, -49257.129, 2.612, 8372.5, 7560, 0
51, 32, 83, Ge, -60976.442, 2.427, 8504.3, 4620, 0
50, 33, 83, As, -69669.331, 2.799, 8599.6, 5400, 0
49, 34, 83, Se, -75340.543, 3.036, 8658.5, 5600, 0
48, 35, 83, Br, -79013.721, 3.795, 8693.3, 8520, 0
47, 36, 83, Kr, -79990.643, 0.009, 8695.7, 2950, 0
46, 37, 83, Rb, -79070.639, 2.329, 8675.2, 1930, 0
45, 38, 83, Sr, -76797.616, 6.834, 8638.4, 0760, 0
44, 39, 83, Y, -72205.672, 18.631, 8573.6, 5710, 0
43, 40, 83, Zr, -65911.659, 6.430, 8488.3, 9970, 0
42, 41, 83, Nb, -57612.910, 162.080, 8378.9, 8891, 0
41, 42, 83, Mo, -46340, 401, 8234, 5, 0
40, 43, 83, Tc, -31320, 500, 8043, 6, 0
55, 29, 84, Cu, -13720, 500, 7965, 6, 0
54, 30, 84, Zn, -31830, 400, 8171, 5, 0
53, 31, 84, Ga, -44094.136, 29.808, 8307.5, 2500, 0
52, 32, 84, Ge, -58148.435, 3.171, 8465.5, 2440, 0
51, 33, 84, As, -65853.568, 3.171, 8547.9, 3850, 0
50, 34, 84, Se, -75947.731, 1.961, 8658.7, 9350, 0
49, 35, 84, Br, -77783.094, 25.730, 8671.3, 2940, 0
48, 36, 84, Kr, -82439.34527, 0.0038, 28717.4, 4730, 0
47, 37, 84, Rb, -79758.975, 2.194, 8676.2, 2440, 0
46, 38, 84, Sr, -80649.580, 1.243, 8677.5, 1320, 0
45, 39, 84, Y, -73894.439, 4.299, 8587.7, 8120, 0
44, 40, 84, Zr, -71421.692, 5.499, 8549.0, 3010, 0
43, 41, 84, Nb, -61193.842, 0.401, 8417.9, 5630, 0
42, 42, 84, Mo, -54170, 298, 8325, 4, 0
41, 43, 84, Tc, -37700, 400, 8120, 5, 0
55, 30, 85, Zn, -25100, 500, 8090, 6, 0
54, 31, 85, Ga, -39744.059, 37.260, 8253.5, 6870, 0
53, 32, 85, Ge, -53123.427, 3.729, 8401.7, 6890, 0
52, 33, 85, As, -63189.152, 3.078, 8510.9, 8510, 0
51, 34, 85, Se, -72413.645, 2.613, 8610.3, 0450, 0
50, 35, 85, Br, -78575.478, 3.078, 8673.5, 9260, 0
49, 36, 85, Kr, -81480.341, 2.000, 8698.5, 6330, 0
48, 37, 85, Rb, -82167.34065, 0.0050, 08697.4, 4160, 0
47, 38, 85, Sr, -81103.290, 2.813, 8675.7, 1930, 0
46, 39, 85, Y, -77842.131, 18.965, 8628.1, 4860, 0
45, 40, 85, Zr, -73175.196, 6.430, 8564.0, 3940, 0
44, 41, 85, Nb, -66279.684, 4.099, 8473.7, 1170, 0
43, 42, 85, Mo, -57509.760, 15.835, 8361.3, 3200, 0
42, 43, 85, Tc, -45850, 400, 8215, 5, 0
41, 44, 85, Ru, -30630, 500, 8027, 6, 0
56, 30, 86, Zn, -20062, 500, 8032, 6, 0
55, 31, 86, Ga, -33760, 400, 8182, 5, 0
54, 32, 86, Ge, -49399.927, 437.802, 8354.6, 3005, 0
53, 33, 86, As, -58962.150, 3.450, 8456.7, 2150, 0
52, 34, 86, Se, -70503.175, 2.520, 8581.8, 2240, 0
51, 35, 86, Br, -75632.261, 3.078, 8632.3, 6590, 0
50, 36, 86, Kr, -83265.67593, 0.0037, 28712.0, 2950, 0
49, 37, 86, Rb, -82747.003, 0.200, 8696.9, 0140, 0
48, 38, 86, Sr, -84523.09977, 0.0052, 48708.4, 5660, 0
47, 39, 86, Y, -79283.100, 14.142, 8638.4, 2930, 0
46, 40, 86, Zr, -77969.023, 3.566, 8614.0, 5230, 0
45, 41, 86, Nb, -69134.061, 5.499, 8502.2, 2310, 0
44, 42, 86, Mo, -64110.927, 2.932, 8434.7, 1750, 0
43, 43, 86, Tc, -51570, 300, 8280, 3, 0
42, 44, 86, Ru, -39770, 400, 8133, 5, 0
56, 31, 87, Ga, -28870, 500, 8124, 6, 0
55, 32, 87, Ge, -43590, 300, 8285, 3, 0
54, 33, 87, As, -55617.914, 2.985, 8413.8, 5210, 0
53, 34, 87, Se, -66426.133, 2.241, 8529.0, 9200, 0
52, 35, 87, Br, -73891.685, 3.171, 8605.9, 1050, 0
51, 36, 87, Kr, -80709.531, 0.246, 8675.2, 8400, 0
50, 37, 87, Rb, -84597.802, 0.006, 8710.9, 8430, 0
49, 38, 87, Sr, -84880.07643, 0.0051, 38705.2, 3630, 0
48, 39, 87, Y, -83018.387, 1.128, 8674.8, 4510, 0
47, 40, 87, Zr, -79347.147, 4.146, 8623.6, 5450, 0
46, 41, 87, Nb, -73874.493, 6.802, 8551.7, 5790, 0
45, 42, 87, Mo, -66884.817, 2.857, 8462.4, 2430, 0
44, 43, 87, Tc, -57690.052, 4.192, 8347.7, 4490, 0
43, 44, 87, Ru, -45730, 400, 8201, 5, 0
57, 31, 88, Ga, -22390, 500, 8050, 6, 0
56, 32, 88, Ge, -39520, 400, 8236, 5, 0
55, 33, 88, As, -50450, 200, 8351, 2, 0
54, 34, 88, Se, -63884.203, 3.357, 8495.0, 0450, 0
53, 35, 88, Br, -70715.967, 3.171, 8563.7, 4790, 0
52, 36, 88, Kr, -79691.295, 2.608, 8656.8, 4990, 0
51, 37, 88, Rb, -82609.004, 0.159, 8681.1, 1540, 0
50, 38, 88, Sr, -87921.62876, 0.0056, 18732.5, 9580, 0
49, 39, 88, Y, -84299.029, 1.500, 8682.5, 3960, 0
48, 40, 88, Zr, -83628.874, 5.403, 8666.0, 3390, 0
47, 41, 88, Nb, -76171.555, 57.808, 8572.4, 0130, 0
46, 42, 88, Mo, -72686.553, 3.819, 8523.9, 0870, 0
45, 43, 88, Tc, -61670.301, 4.099, 8389.8, 3380, 0
44, 44, 88, Ru, -54340, 300, 8298, 3, 0
43, 45, 88, Rh, -36860, 400, 8090, 5, 0
57, 32, 89, Ge, -33040, 400, 8161, 4, 0
56, 33, 89, As, -46530, 300, 8304, 3, 0
55, 34, 89, Se, -58992.398, 3.729, 8435.2, 7990, 0
54, 35, 89, Br, -68274.271, 3.264, 8530.7, 8020, 0
53, 36, 89, Kr, -76535.795, 2.142, 8614.8, 1580, 0
52, 37, 89, Rb, -81712.399, 5.427, 8664.1, 8950, 0
51, 38, 89, Sr, -86209.026, 0.092, 8705.9, 2300, 0
50, 39, 89, Y, -87711.202, 0.339, 8714.0, 1100, 0
49, 40, 89, Zr, -84877.974, 2.780, 8673.3, 8650, 0
48, 41, 89, Nb, -80625.755, 23.630, 8616.8, 1840, 0
47, 42, 89, Mo, -75014.944, 3.912, 8544.9, 8510, 0
46, 43, 89, Tc, -67394.857, 3.819, 8450.5, 7580, 0
45, 44, 89, Ru, -58369.424, 24.219, 8340.3, 7600, 0
44, 45, 89, Rh, -45651, 361, 8189, 4, 0
58, 32, 90, Ge, -28470, 500, 8109, 6, 0
57, 33, 90, As, -40990, 400, 8240, 4, 0
56, 34, 90, Se, -55800.223, 329.749, 8395.7, 6723, 0
55, 35, 90, Br, -64000.306, 3.357, 8478.1, 8650, 0
54, 36, 90, Kr, -74959.259, 1.863, 8591.2, 5990, 0
53, 37, 90, Rb, -79365.573, 6.452, 8631.5, 2620, 0
52, 38, 90, Sr, -85950.945, 1.449, 8696.0, 0430, 0
51, 39, 90, Y, -86496.912, 0.354, 8693.3, 7780, 0
50, 40, 90, Zr, -88772.547, 0.118, 8709.9, 6990, 0
49, 41, 90, Nb, -82661.531, 3.317, 8633.3, 7700, 0
48, 42, 90, Mo, -80172.514, 3.463, 8597.0, 2850, 0
47, 43, 90, Tc, -70724.696, 1.025, 8483.3, 6000, 0
46, 44, 90, Ru, -64883.801, 3.730, 8409.7, 6840, 0
45, 45, 90, Rh, -51634, 200, 8254, 2, 0
44, 46, 90, Pd, -39710, 400, 8113, 4, 0
58, 33, 91, As, -36500, 400, 8189, 4, 0
57, 34, 91, Se, -50580.130, 433.145, 8334.8, 3824, 0
56, 35, 91, Br, -61107.301, 3.543, 8441.9, 2420, 0
55, 36, 91, Kr, -70973.974, 2.236, 8541.7, 5190, 0
54, 37, 91, Rb, -77745.049, 7.801, 8607.5, 6210, 0
53, 38, 91, Sr, -83651.950, 5.453, 8663.8, 7590, 0
52, 39, 91, Y, -86351.321, 1.843, 8684.9, 4210, 0
51, 40, 91, Zr, -87895.592, 0.095, 8693.3, 1490, 0
50, 41, 91, Nb, -86638.028, 2.926, 8670.8, 9830, 0
49, 42, 91, Mo, -82208.834, 6.238, 8613.6, 2860, 0
48, 43, 91, Tc, -75986.657, 2.363, 8536.6, 5580, 0
47, 44, 91, Ru, -68239.833, 2.221, 8442.9, 2870, 0
46, 45, 91, Rh, -58570, 298, 8328, 3, 0
45, 46, 91, Pd, -46170, 423, 8183, 5, 0
59, 33, 92, As, -30380, 500, 8121, 5, 0
58, 34, 92, Se, -46724, 400, 8290, 4, 0
57, 35, 92, Br, -56232.812, 6.709, 8384.9, 1230, 0
56, 36, 92, Kr, -68769.329, 2.701, 8512.6, 7500, 0
55, 37, 92, Rb, -74772.450, 6.123, 8569.4, 2250, 0
54, 38, 92, Sr, -82867.371, 3.423, 8648.9, 0700, 0
53, 39, 92, Y, -84816.494, 9.127, 8661.5, 8940, 0
52, 40, 92, Zr, -88459.024, 0.094, 8692.6, 7830, 0
51, 41, 92, Nb, -86453.290, 1.784, 8662.3, 7310, 0
50, 42, 92, Mo, -86808.587, 0.157, 8657.7, 3120, 0
49, 43, 92, Tc, -78925.703, 3.102, 8563.5, 4400, 0
48, 44, 92, Ru, -74301.211, 2.718, 8504.7, 7400, 0
47, 45, 92, Rh, -62999.095, 4.378, 8373.4, 2110, 0
46, 46, 92, Pd, -54779.095, 345.028, 8275.5, 6953, 0
45, 47, 92, Ag, -37530, 400, 8080, 4, 0
59, 34, 93, Se, -40860, 400, 8225, 4, 0
58, 35, 93, Br, -52890.235, 430.816, 8345.5, 9864, 0
57, 36, 93, Kr, -64136.002, 2.515, 8458.1, 0850, 0
56, 37, 93, Rb, -72619.900, 7.830, 8540.9, 2090, 0
55, 38, 93, Sr, -80085.844, 7.554, 8612.7, 8750, 0
54, 39, 93, Y, -84227.155, 10.488, 8648.9, 0540, 0
53, 40, 93, Zr, -87122.028, 0.456, 8671.6, 2070, 0
52, 41, 93, Nb, -87212.840, 1.490, 8664.1, 8490, 0
51, 42, 93, Mo, -86807.079, 0.181, 8651.4, 0950, 0
50, 43, 93, Tc, -83606.116, 1.012, 8608.5, 7820, 0
49, 44, 93, Ru, -77216.723, 2.065, 8531.4, 6270, 0
48, 45, 93, Rh, -69011.810, 2.629, 8434.8, 2550, 0
47, 46, 93, Pd, -58981.810, 370.009, 8318.5, 6373, 0
46, 47, 93, Ag, -46400, 401, 8175, 4, 0
60, 34, 94, Se, -36803, 500, 8180, 5, 0
59, 35, 94, Br, -47650, 200, 8287, 2, 0
58, 36, 94, Kr, -61347.780, 12.109, 8424.3, 3180, 0
57, 37, 94, Rb, -68562.791, 2.029, 8492.7, 6440, 0
56, 38, 94, Sr, -78845.721, 1.663, 8593.8, 3440, 0
55, 39, 94, Y, -82351.473, 6.380, 8622.8, 0680, 0
54, 40, 94, Zr, -87269.332, 0.164, 8666.8, 0160, 0
53, 41, 94, Nb, -86369.063, 1.491, 8648.9, 0140, 0
52, 42, 94, Mo, -88414.079, 0.141, 8662.3, 3410, 0
51, 43, 94, Tc, -84158.332, 4.071, 8608.7, 3730, 0
50, 44, 94, Ru, -82583.602, 3.143, 8583.6, 6200, 0
49, 45, 94, Rh, -72907.623, 3.379, 8472.4, 0330, 0
48, 46, 94, Pd, -66102.281, 4.287, 8391.6, 8320, 0
47, 47, 94, Ag, -52402, 400, 8238, 4, 0
46, 48, 94, Cd, -40440, 500, 8102, 5, 0
61, 34, 95, Se, -30460, 500, 8112, 5, 0
60, 35, 95, Br, -43850, 300, 8245, 3, 0
59, 36, 95, Kr, -56158.920, 18.630, 8365.9, 9630, 0
58, 37, 95, Rb, -65890.307, 20.245, 8460.1, 9670, 0
57, 38, 95, Sr, -75117.284, 5.810, 8549.0, 8750, 0
56, 39, 95, Y, -81207.937, 6.779, 8604.9, 6440, 0
55, 40, 95, Zr, -85659.940, 0.869, 8643.5, 9240, 0
54, 41, 95, Nb, -86786.272, 0.508, 8647.2, 1330, 0
53, 42, 95, Mo, -87711.872, 0.123, 8648.7, 2120, 0
52, 43, 95, Tc, -86021.355, 5.080, 8622.6, 9110, 0
51, 44, 95, Ru, -83457.759, 9.502, 8587.4, 7060, 0
50, 45, 95, Rh, -78340.616, 3.886, 8525.3, 7070, 0
49, 46, 95, Pd, -69965.913, 3.031, 8428.9, 8070, 0
48, 47, 95, Ag, -59906, 400, 8315, 4, 0
47, 48, 95, Cd, -47056, 566, 8171, 6, 0
61, 35, 96, Br, -38210, 300, 8184, 3, 0
60, 36, 96, Kr, -53081.682, 19.277, 8330.8, 7210, 0
59, 37, 96, Rb, -61354.351, 3.353, 8408.8, 9630, 0
58, 38, 96, Sr, -72918.248, 8.466, 8521.2, 0410, 0
57, 39, 96, Y, -78329.986, 6.075, 8569.4, 2690, 0
56, 40, 96, Zr, -85438.860, 0.114, 8635.3, 2830, 0
55, 41, 96, Nb, -85602.830, 0.147, 8628.8, 8680, 0
54, 42, 96, Mo, -88794.889, 0.120, 8653.9, 8800, 0
53, 43, 96, Tc, -85821.648, 5.146, 8614.8, 6730, 0
52, 44, 96, Ru, -86080.385, 0.170, 8609.4, 1300, 0
51, 45, 96, Rh, -79687.732, 10.001, 8534.6, 7350, 0
50, 46, 96, Pd, -76183.420, 4.194, 8490.0, 2070, 0
49, 47, 96, Ag, -64511.645, 90.084, 8360.2, 9030, 0
48, 48, 96, Cd, -55572, 410, 8259, 4, 0
47, 49, 96, In, -38090, 500, 8069, 5, 0
62, 35, 97, Br, -34000, 400, 8140, 4, 0
61, 36, 97, Kr, -47423.499, 130.409, 8269.8, 6451, 0
60, 37, 97, Rb, -58519.145, 1.912, 8376.1, 8720, 0
59, 38, 97, Sr, -68580.674, 3.385, 8471.8, 4890, 0
58, 39, 97, Y, -76115.455, 6.708, 8541.4, 6160, 0
57, 40, 97, Zr, -82936.693, 0.121, 8603.7, 1820, 0
56, 41, 97, Nb, -85602.797, 4.244, 8623.1, 3840, 0
55, 42, 97, Mo, -87544.700, 0.165, 8635.0, 9260, 0
54, 43, 97, Tc, -87224.436, 4.118, 8623.7, 2540, 0
53, 44, 97, Ru, -86120.564, 2.763, 8604.2, 7990, 0
52, 45, 97, Rh, -82597.564, 35.463, 8559.8, 9490, 0
51, 46, 97, Pd, -77805.852, 4.844, 8502.4, 3030, 0
50, 47, 97, Ag, -70904.027, 12.016, 8423.2, 1210, 0
49, 48, 97, Cd, -60734.027, 420.172, 8310.3, 0134, 0
48, 49, 97, In, -47390, 401, 8165, 4, 0
63, 35, 98, Br, -28050, 400, 8078, 4, 0
62, 36, 98, Kr, -44120, 300, 8234, 3, 0
61, 37, 98, Rb, -54369.152, 16.083, 8330.7, 2940, 0
60, 38, 98, Sr, -66422.389, 3.226, 8445.7, 3850, 0
59, 39, 98, Y, -72288.748, 7.919, 8497.6, 1620, 0
58, 40, 98, Zr, -81281.757, 8.445, 8581.3, 9840, 0
57, 41, 98, Nb, -83524.612, 5.001, 8596.3, 0160, 0
56, 42, 98, Mo, -88115.980, 0.174, 8635.1, 6910, 0
55, 43, 98, Tc, -86432.214, 3.380, 8610.0, 0470, 0
54, 44, 98, Ru, -88224.871, 6.463, 8620.3, 1400, 0
53, 45, 98, Rh, -83175.219, 11.906, 8560.8, 0380, 0
52, 46, 98, Pd, -81320.985, 4.742, 8533.8, 9990, 0
51, 47, 98, Ag, -73066.425, 32.907, 8441.6, 8660, 0
50, 48, 98, Cd, -67636.425, 51.797, 8378.2, 9530, 0
49, 49, 98, In, -53906, 304, 8230, 3, 0
63, 36, 99, Kr, -38400, 400, 8175, 4, 0
62, 37, 99, Rb, -51121.150, 4.031, 8295.3, 0100, 0
61, 38, 99, Sr, -62518.527, 4.737, 8402.5, 2350, 0
60, 39, 99, Y, -70643.730, 6.615, 8476.6, 9380, 0
59, 40, 99, Zr, -77616.670, 10.499, 8539.2, 2500, 0
58, 41, 99, Nb, -82335.344, 12.004, 8578.9, 8590, 0
57, 42, 99, Mo, -85970.106, 0.229, 8607.7, 9820, 0
56, 43, 99, Tc, -87327.869, 0.908, 8613.6, 1050, 0
55, 44, 99, Ru, -87625.385, 0.343, 8608.7, 1320, 0
54, 45, 99, Rh, -85584.522, 19.451, 8580.1, 9590, 0
53, 46, 99, Pd, -82182.861, 5.107, 8537.9, 3320, 0
52, 47, 99, Ag, -76712.483, 6.265, 8474.7, 7440, 0
51, 48, 99, Cd, -69931.132, 1.584, 8398.3, 7340, 0
50, 49, 99, In, -61376, 298, 8304, 3, 0
49, 50, 99, Sn, -47976, 582, 8161, 6, 0
64, 36, 100, Kr, -34470, 400, 8134, 4, 0
63, 37, 100, Rb, -46265.884, 13.124, 8244.5, 0850, 0
62, 38, 100, Sr, -59817.505, 6.918, 8372.2, 0120, 0
61, 39, 100, Y, -67321.241, 11.179, 8439.4, 1510, 0
60, 40, 100, Zr, -76372.736, 8.143, 8522.1, 0660, 0
59, 41, 100, Nb, -79791.246, 7.976, 8548.4, 6830, 0
58, 42, 100, Mo, -86193.029, 0.301, 8604.6, 6260, 0
57, 43, 100, Tc, -86020.951, 1.351, 8595.1, 1840, 0
56, 44, 100, Ru, -89227.391, 0.342, 8619.3, 5930, 0
55, 45, 100, Rh, -85591.130, 18.125, 8575.1, 7320, 0
54, 46, 100, Pd, -85212.672, 17.637, 8563.5, 6520, 0
53, 47, 100, Ag, -78137.969, 5.000, 8484.9, 9470, 0
52, 48, 100, Cd, -74194.595, 1.677, 8437.7, 3750, 0
51, 49, 100, In, -64178.146, 2.236, 8329.7, 4950, 0
50, 50, 100, Sn, -57148.146, 240.010, 8251.6, 2602, 0
65, 36, 101, Kr, -28580, 500, 8075, 5, 0
64, 37, 101, Rb, -42567.417, 20.493, 8206.1, 7530, 0
63, 38, 101, Sr, -55324.914, 8.480, 8324.7, 4110, 0
62, 39, 101, Y, -65054.787, 7.080, 8413.3, 3050, 0
61, 40, 101, Zr, -73160.987, 8.332, 8485.8, 4390, 0
60, 41, 101, Nb, -78891.488, 3.749, 8534.8, 3550, 0
59, 42, 101, Mo, -83519.952, 0.308, 8572.9, 1590, 0
58, 43, 101, Tc, -86344.593, 24.004, 8593.1, 3660, 0
57, 44, 101, Ru, -87958.113, 0.413, 8601.3, 6600, 0
56, 45, 101, Rh, -87412.428, 5.841, 8588.2, 1720, 0
55, 46, 101, Pd, -85432.145, 4.588, 8560.8, 6440, 0
54, 47, 101, Ag, -81334.384, 4.838, 8512.5, 4650, 0
53, 48, 101, Cd, -75836.466, 1.490, 8450.3, 6570, 0
52, 49, 101, In, -68544.901, 11.662, 8370.4, 2600, 0
51, 50, 101, Sn, -60305.624, 300.005, 8281.1, 0302, 0
65, 37, 102, Rb, -37252.312, 82.903, 8152.7, 4430, 0
64, 38, 102, Sr, -52159.311, 67.068, 8291.2, 2130, 0
63, 39, 102, Y, -61172.641, 4.081, 8371.9, 1720, 0
62, 40, 102, Zr, -71581.427, 8.758, 8466.2, 9400, 0
61, 41, 102, Nb, -76298.265, 2.511, 8504.8, 6750, 0
60, 42, 102, Mo, -83560.866, 8.305, 8568.3, 9940, 0
59, 43, 102, Tc, -84572.921, 9.166, 8570.6, 5140, 0
58, 44, 102, Ru, -89106.435, 0.416, 8607.4, 2750, 0
57, 45, 102, Rh, -86783.316, 6.410, 8576.9, 8180, 0
56, 46, 102, Pd, -87902.963, 0.419, 8580.2, 8870, 0
55, 47, 102, Ag, -82246.702, 8.171, 8517.1, 6500, 0
54, 48, 102, Cd, -79659.702, 1.662, 8484.1, 3220, 0
53, 49, 102, In, -70694.896, 4.573, 8388.5, 7190, 0
52, 50, 102, Sn, -64934.896, 100.105, 8324.4, 3130, 0
51, 51, 102, Sb, -51100, 400, 8181, 4, 0
66, 37, 103, Rb, -33160, 400, 8112, 4, 0
65, 38, 103, Sr, -47280, 200, 8242, 2, 0
64, 39, 103, Y, -58457.034, 11.206, 8342.6, 3360, 0
63, 40, 103, Zr, -67808.993, 9.223, 8425.8, 3370, 0
62, 41, 103, Nb, -75028.667, 3.935, 8488.3, 3200, 0
61, 42, 103, Mo, -80954.331, 9.223, 8538.2, 6720, 0
60, 43, 103, Tc, -84603.920, 9.810, 8566.1, 0450, 0
59, 44, 103, Ru, -87267.168, 0.441, 8584.3, 6560, 0
58, 45, 103, Rh, -88031.705, 2.301, 8584.1, 9270, 0
57, 46, 103, Pd, -87456.980, 0.878, 8571.0, 1730, 0
56, 47, 103, Ag, -84802.702, 4.099, 8537.6, 5200, 0
55, 48, 103, Cd, -80651.626, 1.811, 8489.7, 5470, 0
54, 49, 103, In, -74632.397, 8.980, 8423.7, 1990, 0
53, 50, 103, Sn, -67092, 100, 8343, 1, 0
52, 51, 103, Sb, -56670, 300, 8234, 3, 0
67, 37, 104, Rb, -27450, 500, 8057, 5, 0
66, 38, 104, Sr, -43760, 300, 8206, 3, 0
65, 39, 104, Y, -54080, 200, 8298, 2, 0
64, 40, 104, Zr, -65717.660, 9.316, 8402.3, 1590, 0
63, 41, 104, Nb, -71810.997, 1.784, 8453.3, 8320, 0
62, 42, 104, Mo, -80343.748, 8.911, 8527.9, 0630, 0
61, 43, 104, Tc, -82498.969, 24.886, 8541.1, 0700, 0
60, 44, 104, Ru, -88095.763, 2.498, 8587.3, 9980, 0
59, 45, 104, Rh, -86959.344, 2.303, 8568.9, 5010, 0
58, 46, 104, Pd, -89395.123, 1.336, 8584.8, 4850, 0
57, 47, 104, Ag, -85116.470, 4.217, 8536.1, 8500, 0
56, 48, 104, Cd, -83968.391, 1.673, 8517.6, 2320, 0
55, 49, 104, In, -76182.675, 5.775, 8435.2, 3800, 0
54, 50, 104, Sn, -71627.057, 5.745, 8383.9, 1140, 0
53, 51, 104, Sb, -59295, 101, 8258, 1, 0
52, 52, 104, Te, -49626.831, 317.609, 8157.3, 2563, 0
67, 38, 105, Sr, -38190, 500, 8152, 5, 0
66, 39, 105, Y, -50570, 400, 8262, 4, 0
65, 40, 105, Zr, -61458.274, 12.110, 8358.5, 9800, 0
64, 41, 105, Nb, -69915.547, 4.028, 8431.6, 9250, 0
63, 42, 105, Mo, -77330.788, 9.055, 8494.8, 6300, 0
62, 43, 105, Tc, -82286.303, 35.263, 8534.6, 0740, 0
61, 44, 105, Ru, -85934.543, 2.499, 8561.9, 0160, 0
60, 45, 105, Rh, -87851.270, 2.502, 8572.7, 0530, 0
59, 46, 105, Pd, -88417.905, 1.138, 8570.6, 5090, 0
58, 47, 105, Ag, -87070.848, 4.544, 8550.3, 7080, 0
57, 48, 105, Cd, -84333.849, 1.392, 8516.8, 5320, 0
56, 49, 105, In, -79640.582, 10.246, 8464.7, 0450, 0
55, 50, 105, Sn, -73338.001, 3.971, 8397.2, 2900, 0
54, 51, 105, Sb, -64015.491, 21.827, 8300.9, 9230, 0
53, 52, 105, Te, -52811.509, 300.020, 8186.8, 3682, 0
68, 38, 106, Sr, -34300, 600, 8114, 6, 0
67, 39, 106, Y, -45790, 500, 8215, 5, 0
66, 40, 106, Zr, -58749, 200, 8330, 2, 0
65, 41, 106, Nb, -66202.678, 1.416, 8393.2, 6570, 0
64, 42, 106, Mo, -76128.003, 9.130, 8479.5, 2020, 0
63, 43, 106, Tc, -79776.253, 12.250, 8506.5, 5700, 0
62, 44, 106, Ru, -86323.253, 5.391, 8560.9, 4060, 0
61, 45, 106, Rh, -86362.656, 5.390, 8553.9, 3170, 0
60, 46, 106, Pd, -89907.543, 1.106, 8579.9, 9340, 0
59, 47, 106, Ag, -86942.399, 3.016, 8544.6, 3970, 0
58, 48, 106, Cd, -87132.153, 1.104, 8539.0, 4920, 0
57, 49, 106, In, -80608.150, 12.226, 8470.1, 2130, 0
56, 50, 106, Sn, -77353.698, 5.091, 8432.0, 3830, 0
55, 51, 106, Sb, -66473.301, 7.452, 8322.0, 1240, 0
54, 52, 106, Te, -58219.759, 100.541, 8236.7, 6820, 0
53, 53, 106, I, -43300, 400, 8089, 4, 0
69, 38, 107, Sr, -28250, 700, 8057, 7, 0
68, 39, 107, Y, -41970, 500, 8178, 5, 0
67, 40, 107, Zr, -54020, 300, 8284, 3, 0
66, 41, 107, Nb, -63723.805, 8.023, 8367.0, 8980, 0
65, 42, 107, Mo, -72544.975, 9.223, 8442.2, 1900, 0
64, 43, 107, Tc, -78749.967, 8.673, 8492.8, 9790, 0
